time,position 0,position 1,position 2,position 3,position 4,position 5,position 6,position 7,position 8,position 9
6639.0,"(90.28641846861906, 299.49160869032073)","(240.69713712316624, 311.018122551891)","(850.9235845328279, 211.10595519846717)","(1151.486932007962, 482.3360865851371)","(225.3505798264538, 550.7331519577298)","(726.3712705852771, 284.1176091196152)","(332.26109663177635, 803.315401663276)","(524.6344837925242, 616.8430469990192)","(787.4353715299759, 766.7755027175442)","(976.1164383767878, 914.5649657256527)"
6640.0,"(90.12280087539386, 299.3025867783973)","(240.5277728659893, 310.83423196379334)","(850.7239666101638, 211.11542542247483)","(1151.5594973479222, 482.3744061522114)","(225.31382692732154, 550.6544861979411)","(726.4444142323507, 284.04702107401715)","(332.03320278660397, 803.2126184188608)","(524.5051187579628, 617.0569738272407)","(787.6835192531556, 766.7451266170584)","(976.3659872352313, 914.549953488993)"
6641.0,"(89.95918328216867, 299.11356486647384)","(240.35840860881237, 310.6503413756957)","(850.525346777113, 211.12484829536245)","(1151.6316998611826, 482.41253412145034)","(225.27725779268494, 550.5762137669514)","(726.517192161189, 283.97678596864705)","(331.8053089414316, 803.1098351744455)","(524.3757537234014, 617.2709006554621)","(787.9316669763354, 766.7147505165726)","(976.6155360936748, 914.5349412523333)"
6642.0,"(89.79556568894347, 298.92454295455036)","(240.18904435163543, 310.46645078759803)","(850.3277200432274, 211.13422405388565)","(1151.7035413618767, 482.4504714508431)","(225.2408715037215, 550.4983326981165)","(726.5896062003831, 283.9069020388038)","(331.5774150962592, 803.0070519300302)","(524.24638868884, 617.4848274836836)","(788.1798146995151, 766.6843744160868)","(976.8650849521183, 914.5199290156736)"
6643.0,"(89.63194809571827, 298.73552104262694)","(240.0196800944585, 310.2825601995004)","(850.1310814430112, 211.1435529336162)","(1151.7750236550673, 482.4882190935889)","(225.2046671462029, 550.4208410346259)","(726.6616581693811, 283.8373675286098)","(331.3495212510868, 802.904268685615)","(524.1170236542787, 617.6987543119051)","(788.4279624226948, 766.653998315601)","(977.1146338105618, 914.5049167790139)"
6644.0,"(89.46833050249307, 298.54649913070347)","(239.85031583728156, 310.0986696114027)","(849.9354260357961, 211.15283516894812)","(1151.846148536792, 482.52577799812093)","(225.16864381047188, 550.3437368294528)","(726.7333498785342, 283.76818069096674)","(331.1216274059144, 802.8014854411997)","(523.9876586197173, 617.9126811401266)","(788.6761101458745, 766.6236222151152)","(977.3641826690053, 914.4899045423542)"
6645.0,"(89.30471290926788, 298.35747721878005)","(239.68095158010462, 309.9147790233051)","(849.7407489056171, 211.16207099310338)","(1151.916917794108, 482.56314910813035)","(225.1328005914195, 550.2670181453055)","(726.8046831291416, 283.6993397875119)","(330.893733560742, 802.6987021967844)","(523.8582935851559, 618.126607968348)","(788.9242578690543, 766.5932461146294)","(977.6137315274489, 914.4748923056945)"
6646.0,"(89.14109531604268, 298.1684553068566)","(239.51158732292768, 309.7308884352074)","(849.547045161089, 211.17126063813788)","(1151.9873332051375, 482.6003333625897)","(225.0971365884624, 550.190683054579)","(726.8756597134959, 283.63084308857435)","(330.66583971556963, 802.5959189523692)","(523.7289285505946, 618.3405347965695)","(789.172405592234, 766.5628700141436)","(977.8632803858924, 914.4598800690349)"
6647.0,"(88.97747772281748, 297.97943339493315)","(239.34222306575074, 309.54699784710976)","(849.3543099352836, 211.18040433494718)","(1152.0573965391118, 482.63733169577677)","(225.06165090552008, 550.1147296393061)","(726.9462814149284, 283.5626888731315)","(330.43794587039724, 802.4931357079539)","(523.5995635160332, 618.554461624791)","(789.4205533154137, 766.5324939136578)","(978.1128292443359, 914.4448678323752)"
6648.0,"(88.81386012959229, 297.7904114830097)","(239.1728588085738, 309.3631072590121)","(849.1625383856071, 211.18950231327244)","(1152.1271095564161, 482.6741450372979)","(225.0263426509925, 550.0391559911096)","(727.0165500078538, 283.49487542876585)","(330.21075614104524, 802.3906700294142)","(523.4701984814718, 618.7683884530124)","(789.6687010385934, 766.502117813172)","(978.3623781027794, 914.4298555957155)"
6649.0,"(88.65024253636709, 297.6013895710862)","(239.00349455139687, 309.17921667091446)","(848.9717256936791, 211.19855480170608)","(1152.1964740086341, 482.71077431211137)","(224.99121093773752, 549.9639602111541)","(727.0864672578145, 283.42740105162204)","(329.98470236034, 802.2887166792672)","(523.3408334469104, 618.9823152812339)","(789.9168487617732, 766.4717417126863)","(978.6119269612229, 914.4148433590558)"
6650.0,"(88.48662494314189, 297.4123676591628)","(238.83413029421993, 308.9953260828168)","(848.7818670652107, 211.20756202769755)","(1152.265491638591, 482.7472204405508)","(224.95625488304884, 549.8891404100983)","(727.1560349215255, 283.3602640463639)","(329.7597788485383, 802.1872730958709)","(523.2114684123491, 619.1962421094554)","(790.1649964849529, 766.4413656122005)","(978.8614758196665, 914.3998311223961)"
6651.0,"(88.3230073499167, 297.2233457472393)","(238.664766037043, 308.81143549471915)","(848.5929577298847, 211.21652421755905)","(1152.334164180398, 482.78348433834805)","(224.9214736086336, 549.8146947080478)","(727.2252547469178, 283.2934627261321)","(329.5359799542956, 802.0863367303915)","(523.0821033777877, 619.4101689376769)","(790.4131442081326, 766.4109895117147)","(979.11102467811, 914.3848188857364)"
6652.0,"(88.1593897566915, 297.03432383531583)","(238.49540177986606, 308.6275449066215)","(848.4049929412353, 211.22544159647126)","(1152.402493359496, 482.8195669166563)","(224.88686624059042, 549.7406212345076)","(727.2941284731833, 283.2269954125014)","(329.3133000545241, 801.9859050467395)","(522.9527383432263, 619.6240957658983)","(790.6612919313123, 766.3806134112289)","(979.3605735365535, 914.3698066490767)"
6653.0,"(87.9957721634663, 296.8453019233924)","(238.32603752268912, 308.44365431852384)","(848.217967976529, 211.2343143884889)","(1152.4704808926986, 482.855469082073)","(224.85243190938746, 549.666918128335)","(727.3626578308174, 283.1608604354389)","(329.0917335542515, 801.8859755215058)","(522.8233733086649, 619.8380225941198)","(790.9094396544921, 766.3502373107431)","(979.610122394997, 914.354794412417)"
6654.0,"(87.8321545702411, 296.65628001146894)","(238.15667326551218, 308.2597637304262)","(848.0318781366464, 211.24314281654648)","(1152.538128488235, 482.8911917366626)","(224.81816974984054, 549.5935835376933)","(727.4308445416633, 283.0950561332617)","(328.87127488648025, 801.7865456438982)","(522.6940082741036, 620.0519494223413)","(791.1575873776718, 766.3198612102573)","(979.8596712534405, 914.3397821757574)"
6655.0,"(87.6685369770159, 296.46725809954546)","(237.98730900833525, 308.07587314232853)","(847.8467187459631, 211.25192710246375)","(1152.6054378457939, 482.92673577797933)","(224.78407890109133, 549.5206156200048)","(727.498690318955, 283.0295808525954)","(328.65191851204787, 801.6876129156788)","(522.5646432395422, 620.2658762505628)","(791.4057351008515, 766.2894851097715)","(980.109220111884, 914.3247699390977)"
6656.0,"(87.5049193837907, 296.27823618762204)","(237.8179447511583, 307.8919825542309)","(847.6624851522333, 211.26066746695145)","(1152.6724106565648, 482.9621020990894)","(224.75015850658588, 549.4480125419049)","(727.5661968673603, 282.96443294833244)","(328.43365891948764, 801.5891748511003)","(522.4352782049808, 620.4798030787842)","(791.6538828240313, 766.2591090092857)","(980.3587689703276, 914.309757702438)"
6657.0,"(87.34130179056551, 296.0892142756986)","(237.64858049398137, 307.7080919661332)","(847.4791727264721, 211.2693641296167)","(1152.739048603282, 482.99729158859395)","(224.71640771405293, 549.3757724791953)","(727.6333658830235, 282.8996107835908)","(328.2164906248902, 801.4912289768448)","(522.3059131704194, 620.6937299070057)","(791.902030547211, 766.2287329087999)","(980.6083178287711, 914.2947454657783)"
6658.0,"(87.17768419734031, 295.90019236377515)","(237.47921623680443, 307.52420137803557)","(847.2967768628398, 211.2780173089686)","(1152.8053533602656, 483.03230513065097)","(224.68282567548266, 549.3038936167993)","(727.7001990536085, 282.83511272967286)","(328.00040817176574, 801.3937728319606)","(522.1765481358581, 620.9076567352272)","(792.1501782703907, 766.1983568083141)","(980.8578666872146, 914.2797332291186)"
6659.0,"(87.01406660411511, 295.7111704518517)","(237.3098519796275, 307.3403107899379)","(847.1152929785256, 211.28662722242376)","(1152.8713265934643, 483.06714360499774)","(224.64941154710525, 549.2323741487153)","(727.7666980583405, 282.7709371660245)","(327.7854061309069, 801.2968039678009)","(522.0471831012967, 621.1215835634487)","(792.3983259935704, 766.1679807078283)","(981.1074155456581, 914.2647209924589)"
6660.0,"(86.85044901088992, 295.52214853992825)","(237.14048772245056, 307.15642020184026)","(846.934716513633, 211.29519408631165)","(1152.936969960497, 483.1018078869727)","(224.6161644893697, 549.1612122779717)","(727.8328645680488, 282.7070824801944)","(327.57147910025236, 801.2003199479619)","(521.9178180667353, 621.3355103916701)","(792.6464737167502, 766.1376046073425)","(981.3569644041016, 914.2497087557992)"
6661.0,"(86.68683141766472, 295.3331266280048)","(236.97112346527362, 306.9725296137426)","(846.7550429310648, 211.3037181158801)","(1153.0022851106944, 483.13629884753783)","(224.58308366692285, 549.0904062165819)","(727.8987002452085, 282.6435470677934)","(327.3586217047511, 801.1043183482221)","(521.788453032174, 621.5494372198916)","(792.8946214399299, 766.1072285068567)","(981.6065132625451, 914.2346965191396)"
6662.0,"(86.52321382443952, 295.1441047160813)","(236.80175920809668, 306.78863902564495)","(846.5762677164096, 211.31219952530068)","(1153.067273685141, 483.17061735330014)","(224.55016824858822, 549.0199541854989)","(727.9642067439825, 282.5803293324544)","(327.14682859622735, 801.008796756481)","(521.6590879976126, 621.7633640481131)","(793.1427691631096, 766.0768524063709)","(981.8560621209887, 914.2196842824799)"
6663.0,"(86.35959623121433, 294.9550828041579)","(236.63239495091975, 306.6047484375473)","(846.3983863778275, 211.3206385276742)","(1153.1319373167153, 483.20476426653363)","(224.51741740734528, 548.9498544145714)","(728.0293857102625, 282.51742768579214)","(326.9360944532462, 800.9137527726987)","(521.5297229630512, 621.9772908763346)","(793.3909168862893, 766.0464763058851)","(982.1056109794322, 914.2046720458202)"
6664.0,"(86.19597863798913, 294.76606089223446)","(236.4630306937428, 306.42085784944965)","(846.2213944459384, 211.32903533503583)","(1153.1962776301316, 483.23874044520096)","(224.48483032030856, 548.8801051424986)","(728.0942387817113, 282.4548405473632)","(326.72641398097994, 800.8191840088351)","(521.4003579284898, 622.191217704556)","(793.6390646094691, 766.0161002053993)","(982.3551598378757, 914.1896598091605)"
6665.0,"(86.03236104476393, 294.577038980311)","(236.29366643656587, 306.236967261352)","(846.0452874737086, 211.33739015836065)","(1153.260296241981, 483.27254674297495)","(224.45240616870703, 548.8107046167861)","(728.1587675878027, 282.39256634462635)","(326.517781911075, 800.7250880887909)","(521.2709928939285, 622.4051445327775)","(793.8872123326488, 765.9857241049135)","(982.6047086963192, 914.1746475725008)"
6666.0,"(85.86874345153873, 294.3880170683875)","(236.12430217938893, 306.05307667325434)","(845.8700610363401, 211.34570320756885)","(1153.323994760771, 483.30618400926005)","(224.4201441378635, 548.7416510937022)","(728.2229737498636, 282.3306035129032)","(326.3101930015196, 800.631462648347)","(521.1416278593671, 622.619071360999)","(794.1353600558285, 765.9553480044277)","(982.8542575547627, 914.1596353358411)"
6667.0,"(85.70512585831354, 294.1989951564641)","(235.954937922212, 305.8691860851567)","(845.6957107311583, 211.353974691531)","(1153.3873747869673, 483.33965308921375)","(224.38804341717417, 548.6729428382337)","(728.2868588811143, 282.2689504953387)","(326.10364203651204, 800.5383053351053)","(521.0122628248057, 622.8329981892205)","(794.3835077790083, 765.9249719039419)","(983.1038064132063, 914.1446230991814)"
6668.0,"(85.54150826508834, 294.0099732445406)","(235.78557366503506, 305.68529549705903)","(845.5222321775026, 211.36220481807334)","(1153.4504379130324, 483.3729548237677)","(224.3561032000883, 548.6045781240425)","(728.3504245867088, 282.207605742862)","(325.8981238263295, 800.4456138084298)","(520.8828977902443, 623.0469250174419)","(794.631655502188, 765.8945958034561)","(983.3533552716498, 914.1296108625218)"
6669.0,"(85.37789067186314, 293.82095133261714)","(235.61620940785812, 305.5014049089614)","(845.3496210166151, 211.37039379398297)","(1153.5131857234671, 483.40609004964887)","(224.32432268408786, 548.5365552334223)","(728.4136724637752, 282.14656771414764)","(325.6936332071978, 800.3533857393877)","(520.753532755683, 623.2608518456634)","(794.8798032253677, 765.8642197029703)","(983.6029041300933, 914.1145986258621)"
6670.0,"(85.21427307863794, 293.6319294206937)","(235.44684515068118, 305.3175143208637)","(845.177872911532, 211.37854182501306)","(1153.57561979485, 483.43905959940065)","(224.29270107066742, 548.4688724572552)","(728.4766041014564, 282.0858348755769)","(325.49016504116184, 800.2616188106907)","(520.6241677211216, 623.4747786738849)","(795.1279509485474, 765.8338436024845)","(983.8524529885368, 914.0995863892024)"
6671.0,"(85.05065548541275, 293.44290750877025)","(235.27748089350425, 305.13362373276607)","(845.0069835469743, 211.386649115888)","(1153.6377416958755, 483.4718643014036)","(224.26123756531408, 548.401528094969)","(728.5392210809491, 282.025405701199)","(325.28771421595604, 800.1703107166372)","(520.4948026865602, 623.6887055021064)","(795.3760986717272, 765.8034675019987)","(984.1020018469803, 914.0845741525427)"
6672.0,"(84.88703789218755, 293.25388559684677)","(235.1081166363273, 304.9497331446684)","(844.8369486292395, 211.39471587030854)","(1153.6995529873961, 483.50450497989664)","(224.2299313774875, 548.3345204544942)","(728.6015249755444, 281.96527867269305)","(325.08627564487625, 800.079459163054)","(520.3654376519988, 623.9026323303278)","(795.6242463949069, 765.7730914015129)","(984.3515507054238, 914.069561915883)"
6673.0,"(84.72342029896235, 293.06486368492335)","(234.93875237915037, 304.76584255657076)","(844.6677638860933, 211.402742290957)","(1153.7610552224592, 483.53698245499714)","(224.19878172060007, 548.2678478522217)","(728.6635173506667, 281.9054522793296)","(324.8858442666519, 799.9890618672388)","(520.2360726174375, 624.1165591585493)","(795.8723941180866, 765.7427153010271)","(984.6010995638674, 914.0545496792233)"
6674.0,"(84.55980270573716, 292.87584177299993)","(234.76938812197344, 304.5819519684731)","(844.4994250666629, 211.41072857950223)","(1153.8222499463468, 483.56929754272215)","(224.16778781199707, 548.2015086129607)","(728.7251997639133, 281.845925017933)","(324.6864150453186, 799.8991165579026)","(520.1067075828761, 624.3304859867708)","(796.1205418412663, 765.7123392005414)","(984.8506484223109, 914.0395374425636)"
6675.0,"(84.39618511251196, 292.68681986107646)","(234.6000238647965, 304.39806138037545)","(844.3319279413296, 211.41867493660473)","(1153.883138696615, 483.60145105500857)","(224.1369488729371, 548.1355010698959)","(728.7865737650937, 281.78669539284334)","(324.487982970092, 799.8096209751131)","(519.9773425483147, 624.5444128149923)","(796.3686895644461, 765.6819631000556)","(985.1001972807544, 914.024525205904)"
6676.0,"(84.23256751928676, 292.497797949153)","(234.43065960761956, 304.2141707922778)","(844.165268301623, 211.4265815619217)","(1153.943723003132, 483.6334437997335)","(224.1062641285724, 548.0698235645464)","(728.8476408962683, 281.7277619158791)","(324.2905430552415, 799.7205728702376)","(519.8479775137533, 624.7583396432137)","(796.6168372876258, 765.6515869995698)","(985.3497461391979, 914.0095129692443)"
6677.0,"(84.06894992606156, 292.30877603722956)","(234.26129535044262, 304.03028020418014)","(843.9994419601148, 211.4344486541121)","(1154.0040043881163, 483.6652765807349)","(224.07573280792954, 548.0044744467236)","(728.9084026917869, 281.6691231062997)","(324.0940903399653, 799.6319700058864)","(519.718612479192, 624.9722664714352)","(796.8649850108055, 765.621210899084)","(985.5992949976414, 913.9945007325846)"
6678.0,"(83.90533233283637, 292.1197541253061)","(234.09193109326569, 303.8463896160825)","(843.8344447503142, 211.44227641084152)","(1154.0639843661756, 483.6969501978312)","(224.04535414388988, 547.93945207449)","(728.968860678328, 281.6107774907682)","(323.8986198882655, 799.5438101558569)","(519.5892474446306, 625.1861932996567)","(797.1131327339853, 765.5908347985982)","(985.848843856085, 913.9794884959249)"
6679.0,"(83.74171473961117, 291.9307322133826)","(233.92256683608875, 303.66249902798484)","(843.6702725265626, 211.45006502878732)","(1154.1236644443447, 483.72846544684205)","(224.01512737317043, 547.8747548141175)","(729.0290163749364, 281.55272360331435)","(323.70412678882417, 799.4560911050777)","(519.4598824100692, 625.4001201278782)","(797.361280457165, 765.5604586981124)","(986.0983927145285, 913.9644762592652)"
6680.0,"(83.57809714638597, 291.7417103014592)","(233.7532025789118, 303.4786084398872)","(843.5069211639297, 211.45781470364338)","(1154.183046122123, 483.75982311960786)","(223.98505173630457, 547.810381040047)","(729.0888712930617, 281.4949599852978)","(323.51060615488007, 799.3688106495523)","(519.3305173755078, 625.6140469560996)","(797.6094281803447, 765.5300825976266)","(986.347941572972, 913.9494640226055)"
6681.0,"(83.41447955316077, 291.5526883895357)","(233.58383832173487, 303.2947178517895)","(843.34438655811, 211.46552563012517)","(1154.2421308915123, 483.79102400400984)","(223.95512647762305, 547.7463291348467)","(729.1484269365965, 281.4374851853713)","(323.3180531241057, 799.2819665963045)","(519.2011523409465, 625.8279737843211)","(797.8575759035244, 765.4997064971408)","(986.5974904314155, 913.9344517859458)"
6682.0,"(83.25086195993558, 291.36366647761224)","(233.41447406455794, 303.1108272636919)","(843.1826646253195, 211.47319800197454)","(1154.3009202370547, 483.8220688839898)","(223.92535084523493, 547.6825974891725)","(729.2076848019135, 281.38029775944443)","(323.1264628584852, 799.195556763323)","(519.0717873063851, 626.0419006125426)","(798.1057236267042, 765.469330396655)","(986.847039289859, 913.9194395492862)"
6683.0,"(83.08724436671038, 291.1746445656888)","(233.245109807381, 302.9269366755942)","(843.0217513021929, 211.48083201196465)","(1154.3594156358695, 483.85295853956984)","(223.89572409100876, 547.6191845017266)","(729.266646377904, 281.3233962706472)","(322.93583054419275, 799.1095789795064)","(518.9424222718237, 626.255827440764)","(798.3538713498839, 765.4389542961692)","(987.0965881483025, 913.9044273126265)"
6684.0,"(82.92362677348518, 290.98562265376535)","(233.07574555020406, 302.74304608749657)","(842.861642545682, 211.48842785190482)","(1154.41761855769, 483.883693746872)","(223.8662454705537, 547.556088579218)","(729.3253131460144, 281.266779289294)","(322.7461513914718, 799.0240310846089)","(518.8130572372623, 626.4697542689855)","(798.6020190730636, 765.4085781956834)","(987.3461370067461, 913.8894150759668)"
6685.0,"(82.76000918025998, 290.79660074184187)","(232.90638129302712, 302.5591554993989)","(842.7023343329536, 211.49598571264528)","(1154.4755304649016, 483.9142752781376)","(223.83691424320094, 547.493308136322)","(729.3836865802843, 281.21044539284753)","(322.5574206345145, 798.9389109291858)","(518.683692202701, 626.683681097207)","(798.8501667962433, 765.3782020951976)","(987.5956858651896, 913.8744028393071)"
6686.0,"(82.59639158703479, 290.60757882991845)","(232.7370170358502, 302.37526491130126)","(842.5438226612888, 211.50350578408205)","(1154.533152812577, 483.94470390174695)","(223.80772967198493, 547.4308415956403)","(729.441768147383, 281.1543931658833)","(322.3696335313419, 798.8542163745399)","(518.5543271681396, 626.8976079254285)","(799.0983145194231, 765.3478259947118)","(987.8452347236331, 913.8593906026474)"
6687.0,"(82.43277399380959, 290.41855691799503)","(232.56765277867325, 302.1913743232036)","(842.3861035479823, 211.51098825516164)","(1154.5904870485142, 483.9749803822382)","(223.77869102362502, 547.3686873876621)","(729.499559306646, 281.09862120005386)","(322.1827853636852, 798.7699452926672)","(518.4249621335782, 627.11153475365)","(799.3464622426028, 765.317449894226)","(988.0947835820766, 913.8443783659877)"
6688.0,"(82.2691564005844, 290.22953500607156)","(232.3982885214963, 302.00748373510595)","(842.2291730302424, 211.51843331388582)","(1154.6475346132715, 484.005105480327)","(223.7497975685069, 547.3068439507239)","(729.5570615101128, 281.0431280940536)","(321.99687143686674, 798.6860955662039)","(518.2955970990168, 627.3254615818714)","(799.5946099657825, 765.2870737937402)","(988.3443324405201, 913.829366129328)"
6689.0,"(82.1055388073592, 290.0405130941481)","(232.22892426431937, 301.8235931470083)","(842.0730271650912, 211.52584114731638)","(1154.7042969402053, 484.0350799529254)","(223.72104858066436, 547.2453097309702)","(729.6142762025622, 280.9879124535833)","(321.8118870796824, 798.6026650883729)","(518.1662320644555, 627.5393884100929)","(799.8427576889623, 765.2566976932544)","(988.5938812989637, 913.8143538926684)"
6690.0,"(81.941921214134, 289.85149118222466)","(232.05956000714244, 301.63970255891064)","(841.9176620292657, 211.5332119415798)","(1154.7607754555042, 484.0649045531608)","(223.69244333776103, 547.1840831823154)","(729.6712048215494, 280.9329728913154)","(321.62782764428397, 798.5196517629311)","(518.0368670298941, 627.7533152383144)","(800.090905412142, 765.2263215927686)","(988.8434301574072, 913.7993416560087)"
6691.0,"(81.7783036209088, 289.6624692703012)","(231.8901957499655, 301.455811970813)","(841.7630737191193, 211.5405458818719)","(1154.8169715782267, 484.094580030395)","(223.66398112107223, 547.1231627664038)","(729.7278487974417, 280.8783080268588)","(321.44468850606256, 798.4370535041164)","(517.9075019953327, 627.9672420665358)","(800.3390531353217, 765.1959454922828)","(989.0929790158507, 913.784329419349)"
6692.0,"(81.6146860276836, 289.47344735837777)","(231.72083149278856, 301.27192138271533)","(841.6092583505238, 211.54784315246255)","(1154.8728867203356, 484.12410713024303)","(223.63566121546685, 547.0625469525718)","(729.7842095534544, 280.8239164867245)","(321.26246506353226, 798.3548682365958)","(517.7781369607713, 628.1811688947573)","(800.5872008585014, 765.1655693917969)","(989.3425278742942, 913.7693171826893)"
6693.0,"(81.4510684344584, 289.2844254464543)","(231.55146723561163, 301.0880307946177)","(841.4562120587711, 211.55510393670025)","(1154.9285222867338, 484.1534865945918)","(223.60748290938952, 547.0022342178089)","(729.8402885056871, 280.7697969042909)","(321.0811527382146, 798.2730938954129)","(517.64877192621, 628.3950957229788)","(800.8353485816812, 765.135193291311)","(989.5920767327377, 913.7543049460296)"
6694.0,"(81.28745084123321, 289.0954035345308)","(231.3821029784347, 300.90414020652)","(841.3039309984773, 211.56232841701674)","(1154.9838796753002, 484.1827191616189)","(223.57944549484256, 546.9422230467198)","(729.8960870631587, 280.71594791976946)","(320.90074697452354, 798.1917284259358)","(517.5194068916486, 628.6090225512003)","(801.0834963048609, 765.1048171908252)","(989.8416255911812, 913.7392927093699)"
6695.0,"(81.12383324800801, 288.90638162260734)","(231.21273872125775, 300.7202496184224)","(841.1524113434849, 211.56951677493166)","(1155.0389602769237, 484.2118055658108)","(223.55154826736836, 546.8825119314862)","(729.9516066278429, 280.66236818017063)","(320.7212432396509, 798.1107697838062)","(517.3900418570872, 628.8229493794217)","(801.3316440280406, 765.0744410903393)","(990.0911744496248, 913.7242804727102)"
6696.0,"(80.96021565478281, 288.7173597106839)","(231.0433744640808, 300.5363590303247)","(841.0016492867675, 211.576669191057)","(1155.0937654755392, 484.24074653798175)","(223.52379052603152, 546.8230993718288)","(730.0068485947037, 280.6090563392698)","(320.54263702345264, 798.0302159348871)","(517.2606768225259, 629.0368762076432)","(801.5797917512203, 765.0440649898535)","(990.3407233080683, 913.7092682360505)"
6697.0,"(80.79659806155762, 288.5283377987605)","(230.87401020690388, 300.35246844222706)","(840.8516410403337, 211.58378584510172)","(1155.1482966481615, 484.26954280529185)","(223.49617157340137, 546.7639838749697)","(730.0618143517302, 280.5560110575734)","(320.36492383833536, 797.9500648552126)","(517.1313117879645, 629.2508030358647)","(801.8279394744001, 765.0136888893676)","(990.5902721665118, 913.6942559993909)"
6698.0,"(80.63298046833242, 288.339315886837)","(230.70464594972694, 300.1685778541294)","(840.702382835132, 211.5908669158762)","(1155.2025551649206, 484.29819509126537)","(223.46869071553436, 546.7051639555948)","(730.1165052799715, 280.50323100228553)","(320.1880992191437, 797.8703145309365)","(517.0019467534031, 629.4647298640862)","(802.0760871975798, 764.9833127888818)","(990.8398210249553, 913.6792437627312)"
6699.0,"(80.46936287510722, 288.15029397491355)","(230.53528169255, 299.98468726603176)","(840.5538709209563, 211.5979125812968)","(1155.256542389096, 484.32670411580904)","(223.44134726195668, 546.6466381358168)","(730.1709227535716, 280.4507148472741)","(320.01215872304795, 797.7909629582819)","(516.8725817188417, 629.6786566923076)","(802.3242349207595, 764.9529366883959)","(991.0893698833988, 913.6642315260715)"
6700.0,"(80.30574528188203, 287.96127206299013)","(230.36591743537306, 299.8007966779341)","(840.4061015663516, 211.60492301839034)","(1155.3102596771505, 484.35507059523)","(223.4141405256469, 546.5884049451378)","(730.2250681398037, 280.39846127303775)","(319.83709792943273, 797.7120081434905)","(516.7432166842804, 629.8925835205291)","(802.5723826439392, 764.9225605879101)","(991.3389187418423, 913.6492192894118)"
6701.0,"(80.14212768865683, 287.77225015106666)","(230.19655317819613, 299.61690608983645)","(840.2590710585198, 211.6118984032984)","(1155.3637083787648, 484.3832952422539)","(223.38706982301866, 546.5304629204121)","(730.2789427991047, 280.34646896667255)","(319.66291243978554, 797.6334481027731)","(516.613851649719, 630.1065103487506)","(802.820530367119, 764.8921844874242)","(991.5884676002859, 913.6342070527521)"
6702.0,"(79.97851009543163, 287.5832282391432)","(230.0271889210192, 299.4330155017388)","(840.1127757032272, 211.6188389112819)","(1155.416889836871, 484.4113787660426)","(223.36013447390357, 546.4728106058101)","(730.3325480851091, 280.2947366218392)","(319.4895978775866, 797.5552808622592)","(516.4844866151576, 630.3204371769721)","(803.0686780902987, 764.8618083869384)","(991.8380164587294, 913.6191948160924)"
6703.0,"(79.81489250220643, 287.39420632721976)","(229.85782466384225, 299.24912491364114)","(839.9672118247111, 211.62574471672548)","(1155.4698053876866, 484.4393218722124)","(223.33333380153405, 546.4154465527811)","(730.3858853446836, 280.24326293873)","(319.3171498881987, 797.4775044579479)","(516.3551215805962, 630.5343640051935)","(803.3168258134784, 764.8314322864525)","(992.0875653171729, 913.6041825794327)"
6704.0,"(79.65127490898124, 287.2051844152963)","(229.6884604066653, 299.0652343255435)","(839.8223757655875, 211.63261599314185)","(1155.5224563607483, 484.46712526285137)","(223.30666713252637, 546.3583693200171)","(730.4389559179602, 280.1920466240364)","(319.14556413875766, 797.4001169356582)","(516.2257565460349, 630.748290833415)","(803.5649735366582, 764.8010561859667)","(992.3371141756164, 913.5891703427731)"
6705.0,"(79.48765731575604, 287.01616250337287)","(229.51909614948838, 298.88134373744583)","(839.6782638867595, 211.63945291317614)","(1155.5748440789446, 484.4947896365371)","(223.28013379686374, 546.3015774734171)","(730.4917611383704, 280.1410863909162)","(318.97483631806386, 797.3231163509798)","(516.0963915114735, 630.9622176616365)","(803.8131212598379, 764.7706800854808)","(992.5866630340599, 913.5741581061134)"
6706.0,"(79.32403972253084, 286.8271405914494)","(229.34973189231144, 298.6974531493482)","(839.5348725673257, 211.64625564861026)","(1155.62696985855, 484.5223156883544)","(223.25373312787943, 546.24506958605)","(730.5443023326785, 280.09038095896165)","(318.80496213647353, 797.2465007692249)","(515.9670264769121, 631.176144489858)","(804.0612689830176, 764.740303984995)","(992.8362118925035, 913.5591458694537)"
6707.0,"(79.16042212930564, 286.6381186795259)","(229.1803676351345, 298.5135625612505)","(839.3921982044891, 211.6530243703672)","(1155.6788350092572, 484.5497041099126)","(223.22746446224002, 546.1888442381198)","(730.5965808210151, 280.03992905416686)","(318.6359373257912, 797.1702682653788)","(515.8376614423507, 631.3900713180794)","(804.3094167061973, 764.709927884509)","(993.085760750947, 913.544133632794)"
6708.0,"(78.99680453608045, 286.4490967676025)","(229.01100337795756, 298.32967197315287)","(839.2502372134667, 211.65975924851537)","(1155.7304408342109, 484.5769555893631)","(223.20132713992882, 546.1329000169293)","(730.64859791691, 279.98972940889604)","(318.46775763916224, 797.0944169240519)","(515.7082964077894, 631.6039981463009)","(804.5575644293771, 764.6795517840233)","(993.3353096093905, 913.5291213961343)"
6709.0,"(78.83318694285525, 286.260074855679)","(228.84163912078063, 298.1457813850552)","(839.1089860273994, 211.6664604522728)","(1155.7817886300397, 484.60407081141625)","(223.17532050422918, 546.0772355168447)","(730.7003549273255, 279.9397807618516)","(318.3004188509664, 797.0189448394316)","(515.578931373228, 631.8179249745224)","(804.8057121525568, 764.6491756835374)","(993.584858467834, 913.5141091594746)"
