time,position 0,position 1,position 2,position 3,position 4,position 5,position 6,position 7,position 8,position 9
3420.0,"(466.04132820453447, 645.0962292689737)","(938.7245587793914, 724.8082170002361)","(786.3395347007463, 643.309093376048)","(801.9353316957996, 163.17828262209994)","(559.9513126750667, 850.9718961531529)","(1336.9101036010866, 889.8188140372299)","(453.72578292170226, 414.26689753771007)","(575.2530375125491, 709.2202271881055)","(231.14054096446918, 649.1960053244472)","(1282.04685645242, 806.7087516091732)"
3421.0,"(466.1549628447758, 645.3189110341392)","(938.5154720377103, 724.9452671168111)","(786.2135560610394, 643.5250317522983)","(801.6856279430425, 163.16611562333173)","(560.0860599507375, 851.1824743374439)","(1336.8565729842226, 889.5746123315477)","(453.7175939602699, 414.51676338353667)","(575.2960124724325, 709.4665057962367)","(231.1679701682803, 649.4444960461619)","(1281.8037400210303, 806.6504901228516)"
3422.0,"(466.26859748501715, 645.5415927993047)","(938.3063852960292, 725.0823172333861)","(786.0875774213325, 643.7409701285486)","(801.4359241902854, 163.15394862456353)","(560.2208072264083, 851.3930525217348)","(1336.8030423673586, 889.3304106258654)","(453.7094049988375, 414.7666292293633)","(575.3389874323159, 709.7127844043679)","(231.19539937209143, 649.6929867678766)","(1281.5606235896407, 806.59222863653)"
3423.0,"(466.3822321252585, 645.7642745644702)","(938.0972985543482, 725.2193673499611)","(785.9615987816256, 643.9569085047989)","(801.1862204375283, 163.14178162579532)","(560.355554502079, 851.6036307060258)","(1336.7495117504945, 889.0862089201831)","(453.7012160374051, 415.0164950751899)","(575.3819623921993, 709.9590630124991)","(231.22282857590255, 649.9414774895913)","(1281.3175071582511, 806.5339671502084)"
3424.0,"(466.49586676549984, 645.9869563296356)","(937.8882118126671, 725.3564174665361)","(785.8356201419188, 644.1728468810492)","(800.9365166847712, 163.1296146270271)","(560.4903017777499, 851.8142088903168)","(1336.6959811336305, 888.8420072145009)","(453.69302707597274, 415.2663609210165)","(575.4249373520827, 710.2053416206303)","(231.25025777971368, 650.189968211306)","(1281.0743907268616, 806.4757056638867)"
3425.0,"(466.6095014057412, 646.2096380948011)","(937.6791250709861, 725.493467583111)","(785.7096415022119, 644.3887852572994)","(800.686812932014, 163.1174476282589)","(560.6250490534206, 852.0247870746077)","(1336.6424505167665, 888.5978055088186)","(453.68483811454036, 415.5162267668431)","(575.4679123119661, 710.4516202287615)","(231.2776869835248, 650.4384589330207)","(1280.831274295472, 806.4174441775651)"
3426.0,"(466.7231360459825, 646.4323198599666)","(937.470038329305, 725.630517699686)","(785.583662862505, 644.6047236335497)","(800.4371091792569, 163.1052806294907)","(560.7597963290914, 852.2353652588987)","(1336.5889198999025, 888.3536038031364)","(453.676649153108, 415.7660926126697)","(575.5108872718495, 710.6978988368927)","(231.30511618733593, 650.6869496547354)","(1280.5881578640824, 806.3591826912435)"
3427.0,"(466.8367706862239, 646.6550016251321)","(937.2609515876239, 725.767567816261)","(785.4576842227981, 644.8206620098)","(800.1874054264998, 163.09311363072248)","(560.8945436047621, 852.4459434431897)","(1336.5353892830385, 888.1094020974541)","(453.6684601916756, 416.0159584584963)","(575.5538622317329, 710.9441774450239)","(231.33254539114705, 650.9354403764501)","(1280.3450414326928, 806.3009212049219)"
3428.0,"(466.9504053264652, 646.8776833902975)","(937.0518648459429, 725.904617932836)","(785.3317055830912, 645.0366003860503)","(799.9377016737427, 163.08094663195428)","(561.0292908804329, 852.6565216274806)","(1336.4818586661745, 887.8652003917719)","(453.6602712302432, 416.2658243043229)","(575.5968371916163, 711.1904560531551)","(231.35997459495817, 651.1839310981647)","(1280.1019250013032, 806.2426597186003)"
3429.0,"(467.06403996670656, 647.100365155463)","(936.8427781042618, 726.041668049411)","(785.2057269433843, 645.2525387623006)","(799.6879979209856, 163.06877963318607)","(561.1640381561037, 852.8670998117716)","(1336.4283280493105, 887.6209986860896)","(453.65208226881083, 416.5156901501495)","(575.6398121514997, 711.4367346612863)","(231.3874037987693, 651.4324218198794)","(1279.8588085699137, 806.1843982322787)"
3430.0,"(467.1776746069479, 647.3230469206285)","(936.6336913625807, 726.178718165986)","(785.0797483036774, 645.4684771385508)","(799.4382941682285, 163.05661263441786)","(561.2987854317745, 853.0776779960626)","(1336.3747974324465, 887.3767969804073)","(453.64389330737845, 416.7655559959761)","(575.682787111383, 711.6830132694175)","(231.41483300258042, 651.6809125415941)","(1279.615692138524, 806.1261367459571)"
3431.0,"(467.29130924718925, 647.545728685794)","(936.4246046208997, 726.315768282561)","(784.9537696639705, 645.6844155148011)","(799.1885904154714, 163.04444563564965)","(561.4335327074452, 853.2882561803535)","(1336.3212668155825, 887.1325952747251)","(453.63570434594607, 417.0154218418027)","(575.7257620712664, 711.9292918775487)","(231.44226220639155, 651.9294032633088)","(1279.3725757071345, 806.0678752596355)"
3432.0,"(467.4049438874306, 647.7684104509594)","(936.2155178792186, 726.4528183991359)","(784.8277910242637, 645.9003538910514)","(798.9388866627143, 163.03227863688144)","(561.5682799831161, 853.4988343646445)","(1336.2677361987185, 886.8883935690428)","(453.6275153845137, 417.2652876876293)","(575.7687370311498, 712.1755704856799)","(231.46969141020267, 652.1778939850235)","(1279.129459275745, 806.0096137733138)"
3433.0,"(467.51857852767193, 647.9910922161249)","(936.0064311375376, 726.5898685157109)","(784.7018123845568, 646.1162922673017)","(798.6891829099571, 163.02011163811324)","(561.7030272587868, 853.7094125489355)","(1336.2142055818545, 886.6441918633606)","(453.6193264230813, 417.51515353345593)","(575.8117119910332, 712.4218490938111)","(231.4971206140138, 652.4263847067382)","(1278.8863428443553, 805.9513522869922)"
3434.0,"(467.6322131679133, 648.2137739812904)","(935.7973443958565, 726.7269186322859)","(784.5758337448499, 646.332230643552)","(798.4394791572, 163.00794463934503)","(561.8377745344576, 853.9199907332264)","(1336.1606749649904, 886.3999901576783)","(453.6111374616489, 417.76501937928253)","(575.8546869509166, 712.6681277019424)","(231.52454981782492, 652.6748754284529)","(1278.6432264129658, 805.8930908006706)"
3435.0,"(467.7458478081546, 648.4364557464559)","(935.5882576541754, 726.8639687488609)","(784.449855105143, 646.5481690198022)","(798.1897754044429, 162.99577764057682)","(561.9725218101285, 854.1305689175174)","(1336.1071443481264, 886.155788451996)","(453.60294850021654, 418.01488522510914)","(575.8976619108, 712.9144063100736)","(231.55197902163604, 652.9233661501676)","(1278.4001099815762, 805.834829314349)"
3436.0,"(467.85948244839597, 648.6591375116213)","(935.3791709124944, 727.0010188654359)","(784.3238764654361, 646.7641073960525)","(797.9400716516858, 162.9836106418086)","(562.1072690857992, 854.3411471018084)","(1336.0536137312624, 885.9115867463138)","(453.59475953878416, 418.26475107093574)","(575.9406368706834, 713.1606849182048)","(231.57940822544717, 653.1718568718823)","(1278.1569935501866, 805.7765678280274)"
3437.0,"(467.9731170886373, 648.8818192767868)","(935.1700841708133, 727.1380689820109)","(784.1978978257292, 646.9800457723028)","(797.6903678989287, 162.9714436430404)","(562.24201636147, 854.5517252860993)","(1336.0000831143984, 885.6673850406315)","(453.5865705773518, 418.51461691676235)","(575.9836118305668, 713.406963526336)","(231.6068374292583, 653.420347593597)","(1277.913877118797, 805.7183063417058)"
3438.0,"(468.08675172887865, 649.1045010419523)","(934.9609974291322, 727.2751190985858)","(784.0719191860223, 647.1959841485531)","(797.4406641461716, 162.9592766442722)","(562.3767636371408, 854.7623034703903)","(1335.9465524975344, 885.4231833349493)","(453.5783816159194, 418.76448276258895)","(576.0265867904502, 713.6532421344672)","(231.63426663306942, 653.6688383153116)","(1277.6707606874074, 805.6600448553842)"
3439.0,"(468.20038636912, 649.3271828071178)","(934.7519106874512, 727.4121692151608)","(783.9459405463155, 647.4119225248033)","(797.1909603934145, 162.94710964550399)","(562.5115109128116, 854.9728816546813)","(1335.8930218806704, 885.178981629267)","(453.570192654487, 419.01434860841556)","(576.0695617503336, 713.8995207425984)","(231.66169583688054, 653.9173290370263)","(1277.4276442560179, 805.6017833690626)"
3440.0,"(468.31402100936134, 649.5498645722832)","(934.5428239457701, 727.5492193317358)","(783.8199619066086, 647.6278609010536)","(796.9412566406573, 162.93494264673578)","(562.6462581884823, 855.1834598389722)","(1335.8394912638064, 884.9347799235848)","(453.56200369305463, 419.26421445424216)","(576.112536710217, 714.1457993507296)","(231.68912504069166, 654.165819758741)","(1277.1845278246283, 805.543521882741)"
3441.0,"(468.4276556496027, 649.7725463374487)","(934.3337372040891, 727.6862694483108)","(783.6939832669017, 647.8437992773039)","(796.6915528879002, 162.92277564796757)","(562.781005464153, 855.3940380232632)","(1335.7859606469424, 884.6905782179025)","(453.55381473162225, 419.51408030006877)","(576.1555116701004, 714.3920779588608)","(231.7165542445028, 654.4143104804557)","(1276.9414113932387, 805.4852603964193)"
3442.0,"(468.541290289844, 649.9952281026142)","(934.124650462408, 727.8233195648858)","(783.5680046271948, 648.0597376535542)","(796.4418491351431, 162.91060864919936)","(562.9157527398239, 855.6046162075542)","(1335.7324300300784, 884.4463765122202)","(453.5456257701899, 419.7639461458954)","(576.1984866299838, 714.638356566992)","(231.7439834483139, 654.6628012021704)","(1276.6982949618491, 805.4269989100977)"
3443.0,"(468.6549249300854, 650.2179098677797)","(933.9155637207269, 727.9603696814607)","(783.4420259874879, 648.2756760298045)","(796.192145382386, 162.89844165043115)","(563.0505000154947, 855.8151943918451)","(1335.6788994132144, 884.202174806538)","(453.5374368087575, 420.013811991722)","(576.2414615898672, 714.8846351751232)","(231.77141265212504, 654.9112919238851)","(1276.4551785304595, 805.3687374237761)"
3444.0,"(468.7685595703267, 650.4405916329451)","(933.7064769790459, 728.0974197980357)","(783.316047347781, 648.4916144060547)","(795.9424416296289, 162.88627465166294)","(563.1852472911654, 856.0257725761361)","(1335.6253687963504, 883.9579731008557)","(453.5292478473251, 420.2636778375486)","(576.2844365497506, 715.1309137832544)","(231.79884185593616, 655.1597826455998)","(1276.21206209907, 805.3104759374545)"
3445.0,"(468.88219421056806, 650.6632733981106)","(933.4973902373648, 728.2344699146107)","(783.1900687080741, 648.707552782305)","(795.6927378768718, 162.87410765289474)","(563.3199945668362, 856.2363507604271)","(1335.5718381794863, 883.7137713951735)","(453.5210588858927, 420.5135436833752)","(576.327411509634, 715.3771923913856)","(231.82627105974728, 655.4082733673145)","(1275.9689456676804, 805.2522144511329)"
3446.0,"(468.9958288508094, 650.8859551632761)","(933.2883034956837, 728.3715200311857)","(783.0640900683672, 648.9234911585553)","(795.4430341241147, 162.86194065412653)","(563.454741842507, 856.446928944718)","(1335.5183075626223, 883.4695696894912)","(453.51286992446035, 420.7634095292018)","(576.3703864695174, 715.6234709995168)","(231.8537002635584, 655.6567640890291)","(1275.7258292362908, 805.1939529648113)"
3447.0,"(469.10946349105075, 651.1086369284416)","(933.0792167540027, 728.5085701477607)","(782.9381114286604, 649.1394295348056)","(795.1933303713575, 162.84977365535832)","(563.5894891181778, 856.657507129009)","(1335.4647769457583, 883.225367983809)","(453.50468096302797, 421.0132753750284)","(576.4133614294008, 715.869749607648)","(231.88112946736953, 655.9052548107438)","(1275.4827128049012, 805.1356914784897)"
3448.0,"(469.2230981312921, 651.331318693607)","(932.8701300123216, 728.6456202643357)","(782.8121327889535, 649.3553679110559)","(794.9436266186004, 162.8376066565901)","(563.7242363938485, 856.8680853133)","(1335.4112463288943, 882.9811662781267)","(453.4964920015956, 421.263141220855)","(576.4563363892842, 716.1160282157792)","(231.90855867118066, 656.1537455324585)","(1275.2395963735116, 805.077429992168)"
3449.0,"(469.33673277153343, 651.5540004587725)","(932.6610432706406, 728.7826703809106)","(782.6861541492466, 649.5713062873061)","(794.6939228658433, 162.8254396578219)","(563.8589836695194, 857.0786634975909)","(1335.3577157120303, 882.7369645724444)","(453.4883030401632, 421.5130070666816)","(576.4993113491676, 716.3623068239104)","(231.93598787499178, 656.4022362541732)","(1274.996479942122, 805.0191685058464)"
3450.0,"(469.4503674117748, 651.776682223938)","(932.4519565289595, 728.9197204974856)","(782.5601755095397, 649.7872446635564)","(794.4442191130862, 162.8132726590537)","(563.9937309451901, 857.2892416818819)","(1335.3041850951663, 882.4927628667622)","(453.4801140787308, 421.7628729125082)","(576.542286309051, 716.6085854320417)","(231.9634170788029, 656.6507269758879)","(1274.7533635107325, 804.9609070195248)"
3451.0,"(469.5640020520161, 651.9993639891035)","(932.2428697872784, 729.0567706140606)","(782.4341968698328, 650.0031830398067)","(794.1945153603291, 162.8011056602855)","(564.1284782208609, 857.4998198661729)","(1335.2506544783023, 882.2485611610799)","(453.47192511729844, 422.0127387583348)","(576.5852612689343, 716.8548640401729)","(231.99084628261403, 656.8992176976026)","(1274.510247079343, 804.9026455332032)"
3452.0,"(469.67763669225747, 652.222045754269)","(932.0337830455974, 729.1938207306356)","(782.3082182301259, 650.219121416057)","(793.944811607572, 162.78893866151728)","(564.2632254965317, 857.7103980504638)","(1335.1971238614383, 882.0043594553977)","(453.46373615586606, 422.2626046041614)","(576.6282362288177, 717.1011426483041)","(232.01827548642515, 657.1477084193173)","(1274.2671306479533, 804.8443840468816)"
3453.0,"(469.7912713324988, 652.4447275194344)","(931.8246963039163, 729.3308708472106)","(782.182239590419, 650.4350597923072)","(793.6951078548149, 162.77677166274907)","(564.3979727722025, 857.9209762347548)","(1335.1435932445743, 881.7601577497154)","(453.4555471944337, 422.51247044998803)","(576.6712111887011, 717.3474212564353)","(232.04570469023628, 657.396199141032)","(1274.0240142165637, 804.78612256056)"
3454.0,"(469.90490597274015, 652.6674092845999)","(931.6156095622352, 729.4679209637856)","(782.0562609507122, 650.6509981685575)","(793.4454041020578, 162.76460466398086)","(564.5327200478732, 858.1315544190458)","(1335.0900626277103, 881.5159560440331)","(453.4473582330013, 422.76233629581463)","(576.7141861485845, 717.5936998645665)","(232.0731338940474, 657.6446898627466)","(1273.7808977851741, 804.7278610742384)"
3455.0,"(470.0185406129815, 652.8900910497654)","(931.4065228205542, 729.6049710803605)","(781.9302823110053, 650.8669365448078)","(793.1957003493006, 162.75243766521265)","(564.667467323544, 858.3421326033367)","(1335.0365320108463, 881.2717543383509)","(453.4391692715689, 423.01220214164124)","(576.7571611084679, 717.8399784726977)","(232.10056309785853, 657.8931805844613)","(1273.5377813537846, 804.6695995879168)"
3456.0,"(470.13217525322284, 653.1127728149308)","(931.1974360788731, 729.7420211969355)","(781.8043036712984, 651.0828749210581)","(792.9459965965435, 162.74027066644445)","(564.8022145992148, 858.5527107876277)","(1334.9830013939822, 881.0275526326686)","(453.43098031013653, 423.26206798746784)","(576.8001360683513, 718.0862570808289)","(232.12799230166965, 658.141671306176)","(1273.294664922395, 804.6113381015952)"
3457.0,"(470.2458098934642, 653.3354545800963)","(930.9883493371921, 729.8790713135105)","(781.6783250315915, 651.2988132973084)","(792.6962928437864, 162.72810366767624)","(564.9369618748856, 858.7632889719187)","(1334.9294707771182, 880.7833509269864)","(453.42279134870415, 423.51193383329445)","(576.8431110282347, 718.3325356889601)","(232.15542150548077, 658.3901620278907)","(1273.0515484910054, 804.5530766152735)"
3458.0,"(470.3594445337055, 653.5581363452618)","(930.779262595511, 730.0161214300855)","(781.5523463918846, 651.5147516735586)","(792.4465890910293, 162.71593666890803)","(565.0717091505563, 858.9738671562096)","(1334.8759401602542, 880.5391492213041)","(453.41460238727177, 423.76179967912105)","(576.8860859881181, 718.5788142970913)","(232.1828507092919, 658.6386527496054)","(1272.8084320596158, 804.4948151289519)"
3459.0,"(470.47307917394687, 653.7808181104273)","(930.5701758538299, 730.1531715466605)","(781.4263677521777, 651.7306900498089)","(792.1968853382722, 162.70376967013982)","(565.2064564262271, 859.1844453405006)","(1334.8224095433902, 880.2949475156219)","(453.4064134258394, 424.01166552494766)","(576.9290609480015, 718.8250929052225)","(232.21027991310302, 658.8871434713201)","(1272.5653156282262, 804.4365536426303)"
3460.0,"(470.5867138141882, 654.0034998755928)","(930.3610891121489, 730.2902216632355)","(781.3003891124708, 651.9466284260592)","(791.9471815855151, 162.6916026713716)","(565.3412037018979, 859.3950235247916)","(1334.7688789265262, 880.0507458099396)","(453.398224464407, 424.26153137077426)","(576.9720359078849, 719.0713715133537)","(232.23770911691415, 659.1356341930348)","(1272.3221991968367, 804.3782921563087)"
3461.0,"(470.70034845442956, 654.2261816407582)","(930.1520023704678, 730.4272717798104)","(781.174410472764, 652.1625668023095)","(791.697477832758, 162.6794356726034)","(565.4759509775687, 859.6056017090825)","(1334.7153483096622, 879.8065441042573)","(453.3900355029746, 424.51139721660087)","(577.0150108677683, 719.3176501214849)","(232.26513832072527, 659.3841249147495)","(1272.079082765447, 804.3200306699871)"
3462.0,"(470.8139830946709, 654.4488634059237)","(929.9429156287867, 730.5643218963854)","(781.0484318330571, 652.3785051785597)","(791.4477740800008, 162.6672686738352)","(565.6106982532394, 859.8161798933735)","(1334.6618176927982, 879.5623423985751)","(453.38184654154225, 424.7612630624275)","(577.0579858276517, 719.5639287296161)","(232.2925675245364, 659.6326156364642)","(1271.8359663340575, 804.2617691836655)"
3463.0,"(470.92761773491225, 654.6715451710892)","(929.7338288871057, 730.7013720129604)","(780.9224531933502, 652.59444355481)","(791.1980703272437, 162.655101675067)","(565.7454455289103, 860.0267580776645)","(1334.6082870759342, 879.3181406928928)","(453.37365758010986, 425.0111289082541)","(577.1009607875351, 719.8102073377473)","(232.31999672834752, 659.8811063581788)","(1271.592849902668, 804.2035076973439)"
3464.0,"(471.0412523751536, 654.8942269362547)","(929.5247421454246, 730.8384221295354)","(780.7964745536433, 652.8103819310603)","(790.9483665744866, 162.64293467629878)","(565.880192804581, 860.2373362619554)","(1334.5547564590702, 879.0739389872106)","(453.3654686186775, 425.2609947540807)","(577.1439357474185, 720.0564859458785)","(232.34742593215864, 660.1295970798935)","(1271.3497334712783, 804.1452462110223)"
3465.0,"(471.15488701539493, 655.1169087014201)","(929.3156554037436, 730.9754722461104)","(780.6704959139364, 653.0263203073106)","(790.6986628217295, 162.63076767753057)","(566.0149400802518, 860.4479144462464)","(1334.5012258422062, 878.8297372815283)","(453.3572796572451, 425.5108605999073)","(577.1869107073019, 720.3027645540097)","(232.37485513596977, 660.3780878016082)","(1271.1066170398888, 804.0869847247006)"
3466.0,"(471.2685216556363, 655.3395904665856)","(929.1065686620625, 731.1125223626854)","(780.5445172742295, 653.2422586835609)","(790.4489590689724, 162.61860067876236)","(566.1496873559227, 860.6584926305374)","(1334.4476952253422, 878.585535575846)","(453.3490906958127, 425.7607264457339)","(577.2298856671853, 720.549043162141)","(232.4022843397809, 660.6265785233229)","(1270.8635006084992, 804.028723238379)"
3467.0,"(471.3821562958776, 655.5622722317511)","(928.8974819203814, 731.2495724792603)","(780.4185386345226, 653.4581970598111)","(790.1992553162153, 162.60643367999415)","(566.2844346315934, 860.8690708148283)","(1334.3941646084781, 878.3413338701638)","(453.34090173438034, 426.0105922915605)","(577.2728606270687, 720.7953217702722)","(232.42971354359202, 660.8750692450376)","(1270.6203841771096, 803.9704617520574)"
3468.0,"(471.49579093611896, 655.7849539969166)","(928.6883951787004, 731.3866225958353)","(780.2925599948157, 653.6741354360614)","(789.9495515634582, 162.59426668122595)","(566.4191819072641, 861.0796489991193)","(1334.3406339916141, 878.0971321644815)","(453.33271277294796, 426.2604581373871)","(577.3158355869521, 721.0416003784034)","(232.45714274740314, 661.1235599667523)","(1270.37726774572, 803.9122002657358)"
3469.0,"(471.6094255763603, 656.007635762082)","(928.4793084370193, 731.5236727124103)","(780.1665813551089, 653.8900738123117)","(789.699847810701, 162.58209968245774)","(566.5539291829349, 861.2902271834103)","(1334.2871033747501, 877.8529304587993)","(453.3245238115156, 426.5103239832137)","(577.3588105468355, 721.2878789865346)","(232.48457195121426, 661.372050688467)","(1270.1341513143304, 803.8539387794142)"
3470.0,"(471.72306021660165, 656.2303175272475)","(928.2702216953383, 731.6607228289853)","(780.040602715402, 654.106012188562)","(789.4501440579439, 162.56993268368953)","(566.6886764586058, 861.5008053677012)","(1334.2335727578861, 877.608728753117)","(453.3163348500832, 426.7601898290403)","(577.4017855067189, 721.5341575946658)","(232.5120011550254, 661.6205414101817)","(1269.8910348829409, 803.7956772930926)"
3471.0,"(471.836694856843, 656.452999292413)","(928.0611349536572, 731.7977729455603)","(779.9146240756951, 654.3219505648123)","(789.2004403051868, 162.55776568492132)","(566.8234237342765, 861.7113835519922)","(1334.180042141022, 877.3645270474348)","(453.3081458886508, 427.0100556748669)","(577.4447604666022, 721.780436202797)","(232.5394303588365, 661.8690321318963)","(1269.6479184515513, 803.737415806771)"
3472.0,"(471.95032949708434, 656.6756810575785)","(927.8520482119761, 731.9348230621353)","(779.7886454359882, 654.5378889410625)","(788.9507365524297, 162.5455986861531)","(566.9581710099473, 861.9219617362832)","(1334.126511524158, 877.1203253417525)","(453.29995692721843, 427.2599215206935)","(577.4877354264856, 722.0267148109282)","(232.56685956264764, 662.117522853611)","(1269.4048020201617, 803.6791543204494)"
3473.0,"(472.0639641373257, 656.8983628227439)","(927.6429614702951, 732.0718731787102)","(779.6626667962813, 654.7538273173128)","(788.7010327996726, 162.5334316873849)","(567.092918285618, 862.1325399205741)","(1334.072980907294, 876.8761236360702)","(453.29176796578605, 427.50978736652013)","(577.530710386369, 722.2729934190594)","(232.59428876645876, 662.3660135753257)","(1269.1616855887721, 803.6208928341277)"
3474.0,"(472.177598777567, 657.1210445879094)","(927.433874728614, 732.2089232952852)","(779.5366881565744, 654.9697656935631)","(788.4513290469155, 162.5212646886167)","(567.2276655612889, 862.3431181048651)","(1334.01945029043, 876.631921930388)","(453.28357900435367, 427.75965321234673)","(577.5736853462524, 722.5192720271906)","(232.62171797026988, 662.6145042970404)","(1268.9185691573825, 803.5626313478061)"
3475.0,"(472.29123341780837, 657.3437263530749)","(927.2247879869329, 732.3459734118602)","(779.4107095168675, 655.1857040698134)","(788.2016252941584, 162.5090976898485)","(567.3624128369596, 862.553696289156)","(1333.965919673566, 876.3877202247057)","(453.2753900429213, 428.00951905817334)","(577.6166603061358, 722.7655506353218)","(232.649147174081, 662.8629950187551)","(1268.675452725993, 803.5043698614845)"
3476.0,"(472.4048680580497, 657.5664081182404)","(927.0157012452519, 732.4830235284352)","(779.2847308771607, 655.4016424460636)","(787.9519215414012, 162.49693069108028)","(567.4971601126304, 862.764274473447)","(1333.912389056702, 876.1435185190235)","(453.2672010814889, 428.25938490399994)","(577.6596352660192, 723.011829243453)","(232.67657637789213, 663.1114857404698)","(1268.4323362946034, 803.4461083751629)"
3477.0,"(472.51850269829106, 657.7890898834058)","(926.8066145035708, 732.6200736450102)","(779.1587522374538, 655.6175808223139)","(787.7022177886441, 162.48476369231207)","(567.6319073883012, 862.974852657738)","(1333.858858439838, 875.8993168133412)","(453.2590121200565, 428.50925074982655)","(577.7026102259026, 723.2581078515842)","(232.70400558170326, 663.3599764621845)","(1268.1892198632138, 803.3878468888413)"
3478.0,"(472.6321373385324, 658.0117716485713)","(926.5975277618898, 732.7571237615851)","(779.0327735977469, 655.8335191985642)","(787.452514035887, 162.47259669354386)","(567.766654663972, 863.185430842029)","(1333.805327822974, 875.655115107659)","(453.25082315862414, 428.75911659565315)","(577.745585185786, 723.5043864597154)","(232.73143478551438, 663.6084671838992)","(1267.9461034318242, 803.3295854025197)"
3479.0,"(472.74577197877375, 658.2344534137368)","(926.3884410202087, 732.8941738781601)","(778.90679495804, 656.0494575748145)","(787.2028102831299, 162.46042969477566)","(567.9014019396427, 863.3960090263199)","(1333.75179720611, 875.4109134019767)","(453.24263419719176, 429.00898244147976)","(577.7885601456694, 723.7506650678466)","(232.7588639893255, 663.8569579056139)","(1267.7029870004346, 803.2713239161981)"
3480.0,"(472.8594066190151, 658.4571351789023)","(926.1793542785276, 733.0312239947351)","(778.7808163183331, 656.2653959510648)","(786.9531065303728, 162.44826269600745)","(568.0361492153136, 863.6065872106109)","(1333.698266589246, 875.1667116962944)","(453.2344452357594, 429.25884828730636)","(577.8315351055528, 723.9969436759778)","(232.78629319313663, 664.1054486273285)","(1267.459870569045, 803.2130624298765)"
3481.0,"(472.97304125925643, 658.6798169440677)","(925.9702675368466, 733.1682741113101)","(778.6548376786262, 656.481334327315)","(786.7034027776157, 162.43609569723924)","(568.1708964909843, 863.8171653949018)","(1333.644735972382, 874.9225099906122)","(453.226256274327, 429.50871413313297)","(577.8745100654362, 724.243222284109)","(232.81372239694775, 664.3539393490432)","(1267.2167541376555, 803.1548009435548)"
3482.0,"(473.0866758994978, 658.9024987092332)","(925.7611807951655, 733.3053242278851)","(778.5288590389193, 656.6972727035653)","(786.4536990248586, 162.42392869847103)","(568.3056437666551, 864.0277435791928)","(1333.591205355518, 874.6783082849299)","(453.2180673128946, 429.7585799789596)","(577.9174850253196, 724.4895008922402)","(232.84115160075888, 664.6024300707579)","(1266.973637706266, 803.0965394572332)"
3483.0,"(473.2003105397391, 659.1251804743987)","(925.5520940534844, 733.4423743444601)","(778.4028803992124, 656.9132110798156)","(786.2039952721015, 162.41176169970282)","(568.4403910423258, 864.2383217634838)","(1333.537674738654, 874.4341065792477)","(453.20987835146224, 430.0084458247862)","(577.960459985203, 724.7357795003715)","(232.86858080457, 664.8509207924726)","(1266.7305212748763, 803.0382779709116)"
3484.0,"(473.31394517998046, 659.3478622395642)","(925.3430073118034, 733.579424461035)","(778.2769017595056, 657.1291494560659)","(785.9542915193443, 162.3995947009346)","(568.5751383179967, 864.4488999477747)","(1333.48414412179, 874.1899048735654)","(453.20168939002986, 430.2583116706128)","(578.0034349450864, 724.9820581085027)","(232.89601000838113, 665.0994115141873)","(1266.4874048434867, 802.98001648459)"
3485.0,"(473.4275798202218, 659.5705440047296)","(925.1339205701223, 733.71647457761)","(778.1509231197987, 657.3450878323162)","(785.7045877665872, 162.3874277021664)","(568.7098855936674, 864.6594781320657)","(1333.430613504926, 873.9457031678832)","(453.1935004285975, 430.5081775164394)","(578.0464099049698, 725.2283367166339)","(232.92343921219225, 665.347902235902)","(1266.2442884120971, 802.9217549982684)"
3486.0,"(473.54121446046315, 659.7932257698951)","(924.9248338284413, 733.853524694185)","(778.0249444800918, 657.5610262085664)","(785.4548840138301, 162.3752607033982)","(568.8446328693382, 864.8700563163567)","(1333.377082888062, 873.7015014622009)","(453.1853114671651, 430.758043362266)","(578.0893848648532, 725.4746153247651)","(232.95086841600337, 665.5963929576167)","(1266.0011719807076, 802.8634935119468)"
3487.0,"(473.6548491007045, 660.0159075350606)","(924.7157470867602, 733.99057481076)","(777.8989658403849, 657.7769645848167)","(785.205180261073, 162.36309370463)","(568.9793801450089, 865.0806345006476)","(1333.323552271198, 873.4572997565186)","(453.1771225057327, 431.0079092080926)","(578.1323598247366, 725.7208939328963)","(232.9782976198145, 665.8448836793314)","(1265.758055549318, 802.8052320256252)"
3488.0,"(473.76848374094584, 660.2385893002261)","(924.5066603450791, 734.127624927335)","(777.772987200678, 657.992902961067)","(784.9554765083159, 162.35092670586178)","(569.1141274206798, 865.2912126849386)","(1333.270021654334, 873.2130980508364)","(453.16893354430033, 431.2577750539192)","(578.17533478462, 725.9671725410275)","(233.00572682362562, 666.093374401046)","(1265.5149391179284, 802.7469705393036)"
3489.0,"(473.8821183811872, 660.4612710653915)","(924.2975736033981, 734.26467504391)","(777.6470085609711, 658.2088413373173)","(784.7057727555588, 162.33875970709357)","(569.2488746963505, 865.5017908692296)","(1333.21649103747, 872.9688963451541)","(453.16074458286795, 431.5076408997458)","(578.2183097445034, 726.2134511491587)","(233.03315602743675, 666.3418651227607)","(1265.2718226865388, 802.688709052982)"
