time,position 0,position 1,position 2,position 3,position 4,position 5,position 6,position 7,position 8,position 9
1297.0,"(1214.4679924005413, 120.2952772134887)","(479.534098219533, 945.9146317364114)","(564.8850569260655, 205.95992913056367)","(1083.8165042988924, 781.9721381715821)","(114.13955435824442, 405.1505846737472)","(649.6647378306393, 571.7067375519825)","(349.3566583176797, 782.9509924177293)","(120.23371438024705, 620.286567429965)","(1215.379849391739, 509.3627968969346)","(1251.196024613969, 827.9422098382686)"
1298.0,"(1214.6201843902336, 120.49361429593544)","(479.38642772843536, 945.9400585777294)","(564.667324152096, 205.83707784184642)","(1083.9560411505736, 781.7647027189158)","(114.38042720101654, 405.0836498277036)","(649.7264141414861, 571.6282038642227)","(349.60211883541706, 782.9035673796998)","(120.32254580834582, 620.1351345928151)","(1215.6278434324538, 509.3311906353711)","(1250.9533855323518, 827.8819912691058)"
1299.0,"(1214.7723763799258, 120.69195137838219)","(479.2394955897932, 945.9653582848407)","(564.4495913781263, 205.71422655312918)","(1084.095578002255, 781.5572672662496)","(114.62130004378866, 405.01671498166)","(649.7877820707787, 571.5500628449015)","(349.8475793531544, 782.8561423416702)","(120.41093307930409, 619.984458919851)","(1215.8758374731685, 509.29958437380765)","(1250.7107464507346, 827.821772699943)"
1300.0,"(1214.924568369618, 120.89028846082893)","(479.0932981118442, 945.9905314934165)","(564.2318586041567, 205.59137526441194)","(1084.2351148539362, 781.3498318135834)","(114.86217288656078, 404.94978013561644)","(649.8488431604248, 571.472312530677)","(350.09303987089174, 782.8087173036407)","(120.49887841390756, 619.8345366252518)","(1216.1238315138833, 509.2679781122442)","(1250.4681073691174, 827.7615541307803)"
1301.0,"(1215.0767603593104, 121.08862554327567)","(478.947831621285, 946.0155788359494)","(564.0141258301871, 205.4685239756947)","(1084.3746517056175, 781.1423963609171)","(115.1030457293329, 404.88284528957286)","(649.9095989446228, 571.3949509680235)","(350.3385003886291, 782.7612922656111)","(120.58638402183803, 619.6853639421255)","(1216.371825554598, 509.2363718506807)","(1250.2254682875002, 827.7013355616175)"
1302.0,"(1215.2289523490026, 121.28696262572241)","(478.8030924631786, 946.0405009417697)","(563.7963930562175, 205.34567268697745)","(1084.514188557299, 780.9349609082509)","(115.34391857210503, 404.8159104435293)","(649.9700509498996, 571.3179762131834)","(350.5839609063664, 782.7138672275817)","(120.67345210172884, 619.5369371224149)","(1216.6198195953127, 509.20476558911724)","(1249.982829205883, 827.6411169924547)"
1303.0,"(1215.3811443386949, 121.48529970816915)","(478.6590770008627, 946.0652984370608)","(563.5786602822479, 205.2228213982602)","(1084.65372540898, 780.7275254555847)","(115.58479141487715, 404.7489755974857)","(650.0302006951501, 571.2413863321175)","(350.82942142410377, 782.6664421895521)","(120.76008484122019, 619.3892524368028)","(1216.8678136360274, 509.1731593275538)","(1249.7401901242658, 827.580898423292)"
1304.0,"(1215.5333363283871, 121.68363679061589)","(478.5157816158584, 946.0899719448755)","(563.3609275082783, 205.09997010954297)","(1084.7932622606613, 780.5200900029184)","(115.82566425764927, 404.6820407514421)","(650.0900496916744, 571.1651794004569)","(351.0748819418411, 782.6190171515226)","(120.84628441701409, 619.2423061746189)","(1217.1158076767422, 509.1415530659903)","(1249.4975510426486, 827.5206798541292)"
1305.0,"(1215.6855283180794, 121.88197387306263)","(478.37320270777906, 946.1145220851512)","(563.1431947343087, 204.97711882082572)","(1084.9327991123428, 780.3126545502522)","(116.06653710042139, 404.61510590539854)","(650.1495994432161, 571.0893535034546)","(351.32034245957846, 782.5715921134931)","(120.93205299492902, 619.0960946437458)","(1217.363801717457, 509.10994680442684)","(1249.2549119610314, 827.4604612849664)"
1306.0,"(1215.8377203077716, 122.08031095550938)","(478.23133669424016, 946.1389494747255)","(562.9254619603391, 204.85426753210848)","(1085.072335964024, 780.105219097586)","(116.3074099431935, 404.54817105935496)","(650.2088514459999, 571.0139067359373)","(351.5658029773158, 782.5241670754635)","(121.01739272995438, 618.950614170527)","(1217.6117957581716, 509.0783405428634)","(1249.0122728794142, 827.4002427158036)"
1307.0,"(1215.989912297464, 122.27864803795612)","(478.09018001076896, 946.1632547273518)","(562.7077291863695, 204.73141624339124)","(1085.2118728157054, 779.8977836449197)","(116.54828278596563, 404.4812362133114)","(650.2678071887699, 570.9388372022577)","(351.81126349505314, 782.4767420374341)","(121.10230576630461, 618.8058610996744)","(1217.8597897988864, 509.0467342812999)","(1248.769633797797, 827.3400241466409)"
1308.0,"(1216.1421042871561, 122.47698512040286)","(477.9497291107151, 946.1874384537151)","(562.4899964123999, 204.608564954674)","(1085.3514096673866, 779.6903481922535)","(116.78915562873775, 404.4143013672678)","(650.326468152826, 570.8641430162464)","(352.0567240127905, 782.4293169994045)","(121.18679423747308, 618.661831794176)","(1218.107783839601, 509.01512801973644)","(1248.5269947161798, 827.2798055774781)"
1309.0,"(1216.2942962768484, 122.6753222028496)","(477.8099804651615, 946.2115012614465)","(562.2722636384303, 204.48571366595675)","(1085.490946519068, 779.4829127395873)","(117.03002847150987, 404.3473665212242)","(650.3848358120619, 570.7898223011651)","(352.3021845305278, 782.381891961375)","(121.27086026628571, 618.5185226352052)","(1218.3557778803158, 508.98352175817297)","(1248.2843556345626, 827.2195870083153)"
1310.0,"(1216.4464882665407, 122.87365928529634)","(477.67093056283574, 946.2354437551393)","(562.0545308644607, 204.3628623772395)","(1085.6304833707493, 779.275477286921)","(117.27090131428199, 404.28043167518064)","(650.4429116330016, 570.7158731896593)","(352.54764504826517, 782.3344669233454)","(121.35450596495428, 618.3759300220291)","(1218.6037719210306, 508.95191549660944)","(1248.0417165529454, 827.1593684391526)"
1311.0,"(1216.598680256233, 123.07199636774308)","(477.53257591002154, 946.2592665363636)","(561.8367980904911, 204.24001108852227)","(1085.7700202224305, 779.0680418342548)","(117.5117741570541, 404.21349682913706)","(650.5006970748366, 570.642293823711)","(352.7931055660025, 782.287041885316)","(121.43773343512952, 618.234050371919)","(1218.8517659617453, 508.920309235046)","(1247.7990774713282, 827.0991498699898)"
1312.0,"(1216.7508722459252, 123.27033345018982)","(477.3949130304714, 946.2829702036818)","(561.6190653165215, 204.11715979980502)","(1085.909557074112, 778.8606063815886)","(117.75264699982623, 404.1465619830935)","(650.5581935894623, 570.5690823545925)","(353.03856608373985, 782.2396168472865)","(121.52054476795387, 618.0928801200594)","(1219.09976000246, 508.88870297348245)","(1247.556438389711, 827.038931300827)"
1313.0,"(1216.9030642356174, 123.46867053263657)","(477.25793846531906, 946.3065553526634)","(561.4013325425519, 203.99430851108778)","(1086.0490939257932, 778.6531709289223)","(117.99351984259835, 404.0796271370499)","(650.615402621515, 570.4962369428196)","(353.2840266014772, 782.1921918092569)","(121.6029420441141, 617.952415719459)","(1219.3477540431747, 508.857096711919)","(1247.3137993080938, 826.9787127316642)"
1314.0,"(1217.0552562253097, 123.6670076150833)","(477.12164877299244, 946.3300225759001)","(561.1835997685823, 203.87145722237054)","(1086.1886307774744, 778.4457354762561)","(118.23439268537047, 404.0126922910063)","(650.6723256084075, 570.4237557581055)","(353.52948711921454, 782.1447667712273)","(121.68492733389353, 617.8126536408618)","(1219.5957480838895, 508.82549045035546)","(1247.0711602264766, 826.9184941625015)"
1315.0,"(1217.207448215002, 123.86534469753005)","(476.9860405291275, 946.3533724630206)","(560.9658669946127, 203.7486059336533)","(1086.3281676291558, 778.2383000235899)","(118.47526552814259, 403.94575744496274)","(650.7289639803655, 570.3516369793149)","(353.7749476369519, 782.0973417331978)","(121.76650269722406, 617.6735903726575)","(1219.8437421246042, 508.79388418879194)","(1246.8285211448595, 826.8582755933387)"
1316.0,"(1217.3596402046942, 124.06368177997679)","(476.85111032648183, 946.3766056007055)","(560.7481342206431, 203.62575464493605)","(1086.467704480837, 778.0308645709237)","(118.7161383709147, 403.87882259891916)","(650.7853191604637, 570.2798787944183)","(354.0204081546892, 782.0499166951683)","(121.84767018373793, 617.5352224207942)","(1220.091736165319, 508.7622779272284)","(1246.5858820632423, 826.7980570241759)"
1317.0,"(1217.5118321943864, 124.26201886242353)","(476.7168547748494, 946.399722572702)","(560.5304014466735, 203.5029033562188)","(1086.6072413325182, 777.8234291182574)","(118.95701121368683, 403.8118877528756)","(650.8413925646614, 570.2084794004462)","(354.26586867242656, 782.0024916571388)","(121.92843183281924, 617.3975463086903)","(1220.3397302060337, 508.73067166566494)","(1246.343242981625, 826.7378384550132)"
1318.0,"(1217.6640241840787, 124.46035594487027)","(476.5832705009752, 946.4227239598384)","(560.3126686727039, 203.38005206750157)","(1086.7467781841997, 777.6159936655912)","(119.19788405645895, 403.744952906832)","(650.8971856018381, 570.137437003444)","(354.31496077597404, 781.9930066495328)","(122.00878967365514, 617.2605585771469)","(1220.5877242467484, 508.6990654041014)","(1246.1006039000079, 826.6776198858504)"
1319.0,"(1217.816216173771, 124.65869302731701)","(476.4503541484703, 946.4456103400393)","(560.0949358987343, 203.25720077878432)","(1086.886315035881, 777.408558212925)","(119.43875689923107, 403.6780180607884)","(650.952699673829, 570.0667498184268)","(354.413144983069, 781.974036634321)","(122.08874572528687, 617.1242557842611)","(1220.8357182874631, 508.6674591425379)","(1245.8579648183907, 826.6174013166876)"
1320.0,"(1217.9684081634632, 124.85703010976376)","(476.31810237772794, 946.4683822883391)","(559.8772031247647, 203.13434949006708)","(1087.025851887562, 777.2011227602587)","(119.67962974200319, 403.61108321474484)","(651.0079361754598, 569.9964160693347)","(354.56042129371144, 781.9455816115033)","(122.16830199666043, 616.9886345053397)","(1221.0837123281779, 508.6358528809744)","(1245.6153257367735, 826.5571827475248)"
1321.0,"(1218.1206001531555, 125.0553671922105)","(476.1865118658393, 946.4910403768973)","(559.6594703507951, 203.01149820134984)","(1087.1653887392436, 776.9936873075925)","(119.9205025847753, 403.54414836870126)","(651.0628964945826, 569.926433988988)","(354.75678970790136, 781.9076415810796)","(122.24746048667713, 616.853691332813)","(1221.3317063688926, 508.6042466194109)","(1245.3726866551563, 826.4969641783621)"
1322.0,"(1218.2727921428477, 125.25370427465724)","(476.0555793065101, 946.5135851750128)","(559.4417375768255, 202.8886469126326)","(1087.3049255909248, 776.7862518549263)","(120.16137542754743, 403.4772135226577)","(651.1175820121097, 569.8568018190431)","(355.0022502256387, 781.8602165430501)","(122.32622318424374, 616.719422876149)","(1221.5797004096073, 508.5726403578474)","(1245.130047573539, 826.4367456091993)"
1323.0,"(1218.42498413254, 125.45204135710398)","(475.9253014099775, 946.5360172491378)","(559.2240048028559, 202.76579562391535)","(1087.444462442606, 776.57881640226)","(120.40224827031955, 403.4102786766141)","(651.1719941020491, 569.7875178099479)","(355.24771074337605, 781.8127915050206)","(122.40459206832253, 616.5858257617682)","(1221.827694450322, 508.5410340962839)","(1244.8874084919219, 826.3765270400365)"
1324.0,"(1218.5771761222322, 125.65037843955072)","(475.79567490292766, 946.5583371628921)","(559.0062720288863, 202.6429443351981)","(1087.5839992942874, 776.3713809495938)","(120.64312111309167, 403.3433438305705)","(651.2261341315389, 569.7185802208982)","(355.4931712611134, 781.7653664669912)","(122.48256910798092, 616.4528966329593)","(1222.0756884910368, 508.5094278347204)","(1244.6447694103047, 826.3163084708738)"
1325.0,"(1218.7293681119245, 125.84871552199746)","(475.666696528413, 946.5805454770776)","(558.7885392549167, 202.52009304648087)","(1087.7235361459686, 776.1639454969276)","(120.88399395586379, 403.27640898452694)","(651.2800034608812, 569.6499873197937)","(355.73863177885073, 781.7179414289616)","(122.56015626244101, 616.3206321497945)","(1222.3236825317515, 508.47782157315686)","(1244.4021303286875, 826.256089901711)"
1326.0,"(1218.8815601016167, 126.0470526044442)","(475.53836304577095, 946.6026427496922)","(558.5708064809471, 202.39724175776362)","(1087.8630729976499, 775.9565100442613)","(121.1248667986359, 403.20947413848336)","(651.3336034435767, 569.5817373831948)","(355.9840922965881, 781.6705163909321)","(122.63735548112881, 616.1890289890455)","(1222.5716765724662, 508.4462153115934)","(1244.1594912470703, 826.1958713325482)"
1327.0,"(1219.033752091309, 126.24538968689095)","(475.4106712305421, 946.6246295359438)","(558.3530737069775, 202.27439046904638)","(1088.0026098493313, 775.7490745915951)","(121.36573964140803, 403.1425392924398)","(651.3869354263588, 569.5138286962788)","(356.2295528143254, 781.6230913529025)","(122.71416870372316, 616.0580838441002)","(1222.819670613181, 508.41460905002987)","(1243.916852165453, 826.1356527633855)"
1328.0,"(1219.1859440810013, 126.44372676933769)","(475.2836178743894, 946.646506388264)","(558.1353409330079, 202.15153918032914)","(1088.1421467010127, 775.5416391389289)","(121.60661248418015, 403.0756044463962)","(651.440000749227, 569.4462595527974)","(356.47501333206276, 781.575666314873)","(122.79059786020454, 615.9277934248797)","(1223.0676646538957, 508.38300278846634)","(1243.6742130838359, 826.0754341942227)"
1329.0,"(1219.3381360706935, 126.64206385178443)","(475.15719978501744, 946.6682738563227)","(557.9176081590383, 202.0286878916119)","(1088.281683552694, 775.3342036862626)","(121.84748532695227, 403.0086696003526)","(651.4928007454808, 569.3790282550334)","(356.7204738498001, 781.5282412768436)","(122.86664487090351, 615.7981544577553)","(1223.3156586946104, 508.3513965269029)","(1243.4315740022187, 826.0152156250599)"
1330.0,"(1219.4903280603858, 126.84040093423117)","(475.03141378609234, 946.6899324870411)","(557.6998753850687, 201.90583660289465)","(1088.4212204043752, 775.1267682335964)","(122.08835816972439, 402.94173475430904)","(651.5453367417534, 569.3121331137583)","(356.96593436753744, 781.480816238814)","(122.942311646549, 615.6691636854665)","(1223.5636527353251, 508.31979026533935)","(1243.1889349206015, 825.9549970558971)"
1331.0,"(1219.642520050078, 127.03873801667791)","(474.9062567171619, 946.7114828246059)","(557.4821426110991, 201.7829853141774)","(1088.5607572560566, 774.9193327809302)","(122.3292310124965, 402.87479990826546)","(651.5976100580447, 569.2455724481895)","(357.2113948852748, 781.4333912007845)","(123.01760008831626, 615.5408178670392)","(1223.8116467760399, 508.2881840037758)","(1242.9462958389843, 825.8947784867344)"
1332.0,"(1219.7947120397703, 127.23707509912465)","(474.7817254335761, 946.732925410483)","(557.2644098371295, 201.66013402546017)","(1088.7002941077378, 774.711897328264)","(122.57010385526863, 402.8078650622219)","(651.6496220077545, 569.1793445859486)","(357.4568554030121, 781.3859661627549)","(123.09251208787468, 615.413113777704)","(1224.0596408167546, 508.25657774221236)","(1242.703656757367, 825.8345599175716)"
1333.0,"(1219.9469040294625, 127.4354121815714)","(474.6578168064082, 946.7542607834305)","(557.0466770631599, 201.53728273674292)","(1088.839830959419, 774.5044618755977)","(122.81097669804075, 402.7409302161783)","(651.7013738977157, 569.1134478630188)","(357.70231592074947, 781.3385411247255)","(123.16704952743531, 615.2860482088155)","(1224.3076348574693, 508.22497148064883)","(1242.4610176757499, 825.7743413484088)"
1334.0,"(1220.0990960191548, 127.63374926401814)","(474.5345277223762, 946.7754894795133)","(556.8289442891903, 201.41443144802568)","(1088.9793678111005, 774.2970264229315)","(123.05184954081287, 402.6739953701347)","(651.7528670282271, 569.0478806237037)","(357.9477764384868, 781.2911160866959)","(123.24121427979813, 615.1596179677714)","(1224.555628898184, 508.1933652190853)","(1242.2183785941327, 825.714122779246)"
1335.0,"(1220.251288008847, 127.83208634646488)","(474.4118550837643, 946.7966120321157)","(556.6112115152207, 201.29158015930844)","(1089.1189046627817, 774.0895909702652)","(123.29272238358499, 402.60706052409114)","(651.804102693086, 568.9826412205852)","(358.19323695622415, 781.2436910486664)","(123.31500820839914, 615.0338198779325)","(1224.8036229388988, 508.16175895752184)","(1241.9757395125155, 825.6539042100833)"
1336.0,"(1220.4034799985393, 128.03042342891163)","(474.28979580834545, 946.8176289719552)","(556.3934787412511, 201.1687288705912)","(1089.258441514463, 773.882155517599)","(123.53359522635711, 402.54012567804756)","(651.8550821796205, 568.9177280144822)","(358.4386974739615, 781.1962660106368)","(123.38843316735714, 614.9086507785429)","(1225.0516169796135, 508.1301526959583)","(1241.7331004308983, 825.5936856409205)"
1337.0,"(1220.5556719882316, 128.2287605113584)","(474.16834682930374, 946.8385408270954)","(556.1757459672815, 201.04587758187395)","(1089.3979783661443, 773.6747200649328)","(123.77446806912923, 402.473190832004)","(651.9058067687224, 568.8531393744098)","(358.68415799169884, 781.1488409726073)","(123.46149100152034, 614.7841075246502)","(1225.2996110203283, 508.0985464343948)","(1241.490461349281, 825.5334670717577)"
1338.0,"(1220.7078639779238, 128.42709759380514)","(474.04750509515725, 946.8593481229599)","(555.9580131933119, 200.9230262931567)","(1089.5375152178256, 773.4672846122666)","(124.01534091190135, 402.4062559859604)","(651.9562777348788, 568.7888736775377)","(358.9296185094362, 781.1014159345777)","(123.53418354651274, 614.6601869870269)","(1225.547605061043, 508.0669401728313)","(1241.2478222676639, 825.473248502595)"
1339.0,"(1220.860055967616, 128.6254346762519)","(473.9272675696815, 946.8800513823451)","(555.7402804193423, 200.80017500443947)","(1089.6770520695068, 773.2598491596003)","(124.25621375467347, 402.3393211399168)","(652.0064963462044, 568.7249293091501)","(359.1750790271735, 781.0539908965483)","(123.60651262878017, 614.5368860520917)","(1225.7955991017577, 508.0353339112678)","(1241.0051831860467, 825.4130299334322)"
1340.0,"(1221.0122479573083, 128.82377175869865)","(473.80763123183306, 946.9006511254333)","(555.5225476453727, 200.67732371572222)","(1089.8165889211882, 773.0524137069341)","(124.49708659744559, 402.27238629387324)","(652.0564638644734, 568.6613046626043)","(359.42053954491087, 781.0065658585187)","(123.67848006563626, 614.4142016218312)","(1226.0435931424724, 508.0037276497043)","(1240.7625441044295, 825.3528113642694)"
1341.0,"(1221.1644399470006, 129.0221088411454)","(473.6885930756739, 946.9211478698062)","(555.3048148714031, 200.55447242700498)","(1089.9561257728694, 772.8449782542679)","(124.73795944021771, 402.20545144782966)","(652.106181545151, 568.5979981392912)","(359.6660000626482, 780.9591408204892)","(123.75008766530809, 614.2921306137221)","(1226.2915871831872, 507.9721213881408)","(1240.5199050228123, 825.2925927951067)"
1342.0,"(1221.3166319366928, 129.22044592359217)","(473.5701501102955, 946.9415421304572)","(555.0870820974335, 200.43162113828774)","(1090.0956626245506, 772.6375428016016)","(124.97883228298983, 402.1385166017861)","(652.1556506374252, 568.5350081485948)","(359.91146058038555, 780.9117157824596)","(123.82133722698154, 614.1706699606534)","(1226.539581223902, 507.9405151265773)","(1240.277265941195, 825.2323742259439)"
1343.0,"(1221.468823926385, 129.41878300603892)","(473.452299359744, 946.9618344198049)","(554.8693493234639, 200.3087698495705)","(1090.235199476232, 772.4301073489354)","(125.21970512576195, 402.0715817557425)","(652.2048723842381, 568.4723331078518)","(360.1569210981229, 780.8642907444301)","(123.89223054084664, 614.0498166108501)","(1226.7875752646166, 507.90890886501376)","(1240.0346268595779, 825.1721556567811)"
1344.0,"(1221.6210159160773, 129.61712008848568)","(473.3350378629453, 946.9820252477058)","(554.6516165494943, 200.18591856085325)","(1090.3747363279133, 772.2226718962692)","(125.46057796853407, 402.0046469096989)","(652.2538480223169, 568.4099714423126)","(360.40238161586024, 780.8168657064007)","(123.9627693881424, 613.9295675277959)","(1227.0355693053314, 507.8773026034503)","(1239.7919877779607, 825.1119370876183)"
1345.0,"(1221.7732079057696, 129.81545717093243)","(473.21836267363057, 947.0021151214672)","(554.4338837755247, 200.063067272136)","(1090.5142731795945, 772.0152364436029)","(125.70145081130619, 401.93771206365534)","(652.3025787822053, 568.347921585101)","(360.6478421335976, 780.7694406683711)","(124.03295554120169, 613.8099196901569)","(1227.283563346046, 507.84569634188676)","(1239.5493486963435, 825.0517185184556)"
1346.0,"(1221.9253998954619, 130.0137942533792)","(473.1022708602624, 947.0221045458599)","(554.2161510015551, 199.94021598341877)","(1090.653810031276, 771.8078009909367)","(125.94232365407831, 401.87077721761176)","(652.3510658882942, 568.2861819771755)","(360.8933026513349, 780.7220156303416)","(124.10279076349568, 613.6908700917061)","(1227.5315573867608, 507.81409008032324)","(1239.3067096147263, 824.9914999492928)"
1347.0,"(1222.077591885154, 130.21213133582594)","(472.9867595059611, 947.0419940231305)","(553.9984182275855, 199.81736469470152)","(1090.7933468829574, 771.6003655382705)","(126.18319649685043, 401.8038423715682)","(652.3993105588528, 568.2247510672896)","(361.13876316907226, 780.674590592312)","(124.1722768096782, 613.5724157412476)","(1227.7795514274756, 507.7824838187597)","(1239.064070533109, 824.93128138013)"
1348.0,"(1222.2297838748464, 130.4104684182727)","(472.8718257084313, 947.0617840530149)","(553.7806854536159, 199.69451340598428)","(1090.9328837346386, 771.3929300856042)","(126.42406933962255, 401.7369075255246)","(652.4473140060585, 568.1636273119532)","(361.3842236868096, 780.6271655542826)","(124.24141542562981, 613.4545536625413)","(1228.0275454681903, 507.75087755719625)","(1238.821431451492, 824.8710628109673)"
1349.0,"(1222.3819758645386, 130.60880550071946)","(472.7574665798891, 947.0814751327498)","(553.5629526796463, 199.57166211726704)","(1091.0724205863198, 771.185494632938)","(126.66494218239467, 401.669972679481)","(652.4950774360282, 568.1028091753934)","(361.62968420454695, 780.579740516253)","(124.31020834850166, 613.3372808942287)","(1228.275539508905, 507.7192712956327)","(1238.5787923698747, 824.8108442418045)"
1350.0,"(1222.5341678542309, 130.8071425831662)","(472.6436792469897, 947.1010677570861)","(553.3452199056767, 199.4488108285498)","(1091.2119574380013, 770.9780591802718)","(126.90581502516679, 401.60303783343744)","(652.542602048848, 568.0422951295164)","(361.8751447222843, 780.5323154782235)","(124.37865730675915, 613.2205944897576)","(1228.5235335496197, 507.6876650340692)","(1238.3361532882575, 824.7506256726417)"
1351.0,"(1222.6863598439231, 131.00547966561297)","(472.5304608507547, 947.1205624183007)","(553.1274871317071, 199.32595953983255)","(1091.3514942896825, 770.7706237276055)","(127.14668786793891, 401.53610298739386)","(652.5898890386038, 567.9820836538688)","(362.12060524002163, 780.484890440194)","(124.44676402022536, 613.1044915173088)","(1228.7715275903345, 507.65605877250573)","(1238.0935142066403, 824.690407103479)"
1352.0,"(1222.8385518336154, 131.20381674805972)","(472.4178085465009, 947.1399596062091)","(552.9097543577375, 199.2031082511153)","(1091.4910311413637, 770.5631882749393)","(127.38756071071103, 401.4691681413503)","(652.6369395934108, 567.9221732355994)","(362.366065757759, 780.4374654021644)","(124.51453020012423, 612.9889690597223)","(1229.0195216310492, 507.6244525109422)","(1237.850875125023, 824.6301885343162)"
1353.0,"(1222.9907438233076, 131.40215383050648)","(472.3057195037684, 947.159259808178)","(552.6920215837679, 199.08025696239807)","(1091.6305679930451, 770.3557528222731)","(127.62843355348315, 401.4022332953067)","(652.6837548954438, 567.8625623694214)","(362.6115262754963, 780.390040364135)","(124.5819575491236, 612.8740242144237)","(1229.267515671764, 507.5928462493787)","(1237.608236043406, 824.5699699651534)"
1354.0,"(1223.142935813, 131.60049091295323)","(472.19419090624956, 947.1784635091371)","(552.4742888097983, 198.95740567368082)","(1091.7701048447263, 770.1483173696068)","(127.86930639625527, 401.3352984492631)","(652.7303361209666, 567.8032495575743)","(362.8406168971585, 780.2953709983773)","(124.64904776137799, 612.7596540933515)","(1229.5155097124787, 507.5612399878152)","(1237.3655969617887, 824.5097513959906)"
1355.0,"(1223.2951278026921, 131.7988279954)","(472.0832199517183, 947.1975711915915)","(552.2565560358287, 198.83455438496358)","(1091.9096416964076, 769.9408819169406)","(128.1101792390274, 401.26836360321954)","(652.7766844403618, 567.7442333097864)","(363.06279604289267, 780.1807567444608)","(124.7158025225711, 612.6458558228848)","(1229.7635037531934, 507.5296337262517)","(1237.1229578801715, 824.4495328268279)"
1356.0,"(1223.4473197923844, 131.99716507784674)","(471.9728038519597, 947.2165833356335)","(552.0388232618591, 198.71170309624634)","(1092.049178548089, 769.7334464642744)","(128.3510520817995, 401.20142875717596)","(652.82280101816, 567.6855121432375)","(363.28497518862685, 780.0661424905444)","(124.78222350995824, 612.5326265437703)","(1230.0114977939081, 507.49802746468816)","(1236.8803187985543, 824.3893142576651)"
1357.0,"(1223.5995117820767, 132.1955021602935)","(471.8629398326999, 947.2355004189553)","(551.8210904878895, 198.5888518075291)","(1092.1887153997702, 769.5260110116081)","(128.59192492457163, 401.1344939111324)","(652.8686870130692, 567.6270845825213)","(363.507154334361, 779.951528236628)","(124.84831239240845, 612.4199634110515)","(1230.2594918346228, 507.4664212031247)","(1236.637679716937, 824.3290956885023)"
1358.0,"(1223.751703771769, 132.39383924274026)","(471.7536251335364, 947.2543229168606)","(551.6033577139199, 198.46600051881185)","(1092.3282522514514, 769.3185755589419)","(128.83279776734375, 401.0675590650888)","(652.9143435780039, 567.5689491596087)","(363.7293334800952, 779.8369139827115)","(124.9140708304464, 612.3078635939962)","(1230.5074858753376, 507.43481494156117)","(1236.39504063532, 824.2688771193395)"
1359.0,"(1223.9038957614612, 132.592176325187)","(471.6448570078687, 947.2730513022763)","(551.3856249399503, 198.3431492300946)","(1092.4677891031329, 769.1111401062757)","(129.07367061011587, 401.0006242190452)","(652.9597718601138, 567.5111044138106)","(363.95151262582937, 779.7222997287951)","(124.97950047629418, 612.1963242760262)","(1230.7554799160523, 507.40320867999765)","(1236.1524015537027, 824.2086585501768)"
1360.0,"(1224.0560877511534, 132.79051340763377)","(471.5366327228294, 947.2916860457649)","(551.1678921659807, 198.22029794137737)","(1092.607325954814, 768.9037046536095)","(129.314543452888, 400.93368937300164)","(653.0049730008133, 567.4535488917415)","(364.17369177156354, 779.6076854748786)","(125.0446029739127, 612.0853426546461)","(1231.003473956767, 507.3716024184342)","(1235.9097624720855, 824.148439981014)"
1361.0,"(1224.2082797408457, 132.98885049008052)","(471.42894955921525, 947.3102276155361)","(550.9501593920111, 198.09744665266012)","(1092.7468628064953, 768.6962692009432)","(129.5554162956601, 400.86675452695806)","(653.0499481358092, 567.3962811472828)","(364.3958709172977, 779.4930712209622)","(125.10937995904314, 611.9749159413728)","(1231.2514679974818, 507.33999615687065)","(1235.6671233904683, 824.0882214118512)"
1362.0,"(1224.360471730538, 133.18718757252728)","(471.32180481141916, 947.3286764774584)","(550.7324266180415, 197.97459536394288)","(1092.8863996581767, 768.488833748277)","(129.79628913843223, 400.7998196809145)","(653.0946983951302, 567.3392997415464)","(364.6180500630319, 779.3784569670457)","(125.17383305924793, 611.8650413616659)","(1231.4994620381965, 507.30838989530713)","(1235.424484308851, 824.0280028426885)"
1363.0,"(1224.5126637202302, 133.385524654974)","(471.21519578736206, 947.3470330950711)","(550.5146938440719, 197.85174407522564)","(1093.025936509858, 768.2813982956108)","(130.03716198120435, 400.7328848348709)","(653.1392249031545, 567.2826032428386)","(364.84022920876606, 779.2638427131293)","(125.23796389395169, 611.7557161548576)","(1231.7474560789112, 507.27678363374366)","(1235.181845227234, 823.9677842735257)"
1364.0,"(1224.6648557099224, 133.58386173742073)","(471.10911980842525, 947.3652979295957)","(550.2969610701023, 197.7288927865084)","(1093.1654733615392, 768.0739628429445)","(130.27803482397647, 400.6659499888273)","(653.1835287786388, 567.2261902266245)","(365.06240835450023, 779.1492284592128)","(125.30177407448193, 611.6469375740834)","(1231.995450119626, 507.24517737218014)","(1234.9392061456167, 823.9075657043629)"
1365.0,"(1224.8170476996147, 133.78219881986746)","(471.00357420938315, 947.3834714399477)","(550.0792282961327, 197.60604149779115)","(1093.3050102132206, 767.8665273902783)","(130.5189076667486, 400.59901514278374)","(653.2276111347456, 567.1700592754913)","(365.2845875002344, 779.0346142052964)","(125.36526520410952, 611.538702886213)","(1232.2434441603407, 507.2135711106166)","(1234.6965670639995, 823.8473471352002)"
1366.0,"(1224.969239689307, 133.9805359023142)","(470.8985563383362, 947.4015540827479)","(549.8614955221631, 197.4831902090739)","(1093.444547064902, 767.6590919376121)","(130.7597805095207, 400.53208029674016)","(653.2714730790719, 567.1142089791139)","(365.5067666459686, 778.91999995138)","(125.42843887808897, 611.4310093717819)","(1232.4914382010554, 507.18196484905314)","(1234.4539279823823, 823.7871285660374)"
